1762000000151,primera_visita,1110000151,Valle del Cauca,Tuluá,CoV-EL BOSQUE,Call,37.4219983,5.0,11/01/2025,María Fernanda,Uesvalle,Finca,NA,María Fernanda,2827217,3744819157,CoV-EL BOSQUE,5,2,4,2,NO,Grifo,SI,Padre,17,SI,Bicicleta,82,Regular,Buena,Clara,NO,NO,"Hervir,Filtrar",Olla,Hijo,80000,"Animales,Aguas Residuales,Químicos",SI,NO,"Ahorro Económico,Mejor Sabor",SI,SI,SI,Solo consumo humano,NO,"Diarrea,Vómito",
1762000000152,primera_visita,1110000152,Valle del Cauca,Palmira,CoV-LA PLAYA,Cra,37.4219983,5.0,09/06/2025,Carlos Pérez,Uesvalle,Comercio,NA,Christian Frank,7406510,3727598362,CoV-LA PLAYA,6,1,3,1,SI,Naciente,SI,Mama,23,NO,Carro,102,Mala,Buena,Turbia,NO,SI,Filtrar,Botellón,Mama,10000,"Animales,Aguas Residuales,Químicos",NO,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",SI,SI,SI,Solo consumo humano,NO,"Diarrea,Vómito",
1762000000153,primera_visita,1110000153,Valle del Cauca,Palmira,CoV-LA PLAYA,Carrera,37.4219983,5.0,05/11/2025,Ana María,Uesvalle,Comercio,NA,Christian Frank,9796879,3112225042,CoV-LA PLAYA,5,4,5,2,SI,Naciente,NO,Padre,5,SI,A pie,59,Buena,Mala,Clara,NO,NO,Hervir,Botellón,Abuelo,55000,"Animales,Aguas Residuales,Químicos",SI,NO,"Ahorro Económico,Mejor Sabor",SI,SI,NO,Solo consumo humano,SI,Hepatitis,Visita al lugar presentaba fallas
1762000000154,primera_visita,1110000154,Valle del Cauca,Bolívar,CoV-LA PLAYA,Call,37.4219983,5.0,06/04/2025,Christian Frank,Uesvalle,Finca,NA,Laura Gómez,8463287,3646094759,CoV-LA PLAYA,3,2,3,2,NO,Naciente,SI,Hijo,7,SI,Bicicleta,3,Buena,Buena,Clara,NO,NO,Hervir,Botellón,Hijo,45000,"Basuras,Animales",SI,NO,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,NO,SI,Solo consumo humano,NO,Hepatitis,Visita al lugar sin novedad
1762000000155,primera_visita,1110000155,Valle del Cauca,Buga,CoV-LA PLAYA,Cra,37.4219983,5.0,03/20/2025,Ana María,Uesvalle,Vivienda,NA,Laura Gómez,5432760,3271569710,CoV-LA PLAYA,7,0,2,1,NO,Pozo,NO,Abuelo,16,SI,A pie,88,Regular,Mala,Clara,NO,NO,Hervir,Botellón,Abuelo,35000,"Basuras,Animales",SI,SI,"Ahorro Económico,Mejor Sabor",NO,NO,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,"Diarrea,Vómito",
1762000000156,primera_visita,1110000156,Valle del Cauca,Palmira,CoV-EL BOSQUE,Mz,37.4219983,5.0,02/08/2025,Ana María,UESVALLE,Vivienda,NA,Ana María,5699619,3505805690,CoV-EL BOSQUE,7,2,1,2,SI,Grifo,SI,Mama,20,NO,Carro,104,Regular,Buena,Turbia,NO,SI,"Hervir,Filtrar",Botellón,Hijo,65000,"Basuras,Animales",NO,SI,"Ahorro Económico,Mejor Sabor",NO,NO,SI,Solo consumo humano,NO,Hepatitis,Sin observaciones
1762000000157,primera_visita,1110000157,Valle del Cauca,Tuluá,CoV-CAMPOALEGRE,Cra,37.4219983,5.0,11/19/2025,Juan Esteban,Uesvalle,Comercio,NA,María Fernanda,2247844,3379087762,CoV-CAMPOALEGRE,3,2,1,0,NO,Grifo,SI,Padre,8,SI,Moto,78,Mala,Buena,Clara,SI,NO,Hervir,Botellón,Abuelo,15000,"Químicos,Metales Pesados",SI,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,SI,SI,Solo consumo humano,SI,Hepatitis,Visita al lugar sin novedad
1762000000158,primera_visita,1110000158,Valle del Cauca,Palmira,CoV-BUENOS AIRES,Carrera,37.4219983,5.0,09/01/2025,Christian Frank,UESVALLE,Finca,NA,Christian Frank,4045589,3268817839,CoV-BUENOS AIRES,5,0,2,0,NO,Naciente,SI,Padre,5,SI,Moto,80,Regular,Buena,Turbia,SI,SI,Hervir,Tanque,Mama,70000,"Animales,Aguas Residuales,Químicos",NO,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,NO,SI,Solo consumo humano,NO,"Vómito,Cólera,Hepatitis",Visita al lugar sin novedad
1762000000159,primera_visita,1110000159,Valle del Cauca,Tuluá,CoV-EL JARDÍN,Calle,37.4219983,5.0,08/27/2025,Juan Esteban,UESVALLE,Finca,NA,María Fernanda,4042848,3718525537,CoV-EL JARDÍN,3,4,4,0,NO,Grifo,NO,Hijo,19,SI,Carro,59,Regular,Mala,Turbia,NO,NO,Hervir,Olla,Hijo,60000,"Químicos,Metales Pesados",SI,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,NO,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,Hepatitis,Se observan mejoras
1762000000160,primera_visita,1110000160,Valle del Cauca,Bolívar,CoV-BUENOS AIRES,Calle,37.4219983,5.0,10/02/2025,Christian Frank,Uesvalle,Finca,NA,Laura Gómez,9346719,3963781789,CoV-BUENOS AIRES,7,1,5,1,SI,Naciente,NO,Mama,7,NO,Carro,2,Buena,Mala,Turbia,SI,SI,"Hervir,Filtrar",Tanque,Padre,25000,Aguas Residuales,SI,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,SI,NO,"Lavado de manos,Cepillado de dientes",SI,Hepatitis,
1762000000161,primera_visita,1110000161,Valle del Cauca,Buga,CoV-BUENOS AIRES,Mz,37.4219983,5.0,07/06/2025,Ana María,Uesvalle,Comercio,NA,Laura Gómez,6917520,3498260161,CoV-BUENOS AIRES,5,0,2,2,NO,Grifo,SI,Mama,15,SI,Carro,34,Mala,Regular,Turbia,SI,NO,Filtrar,Olla,Padre,45000,"Animales,Aguas Residuales,Químicos",NO,NO,"Mejor Salud,Mejor Sabor,Ahorro Económico",SI,SI,NO,Solo consumo humano,NO,Hepatitis,Visita al lugar presentaba fallas
1762000000162,primera_visita,1110000162,Valle del Cauca,Bolívar,CoV-EL BOSQUE,Carrera,37.4219983,5.0,11/17/2025,Ana María,Uesvalle,Finca,NA,Juan Esteban,8972639,3822133009,CoV-EL BOSQUE,3,2,3,0,SI,Grifo,NO,Hijo,4,SI,A pie,45,Regular,Buena,Turbia,NO,NO,Hervir,Olla,Hijo,10000,"Animales,Aguas Residuales,Químicos",NO,NO,"Ahorro Económico,Mejor Sabor",NO,SI,SI,"Lavado de manos,Cepillado de dientes",NO,Hepatitis,Sin observaciones
1762000000163,primera_visita,1110000163,Valle del Cauca,Tuluá,CoV-CAMPOALEGRE,Calle,37.4219983,5.0,07/21/2025,Ana María,Uesvalle,Vivienda,NA,Laura Gómez,5643898,3973635182,CoV-CAMPOALEGRE,7,2,3,2,SI,Pozo,SI,Hijo,24,SI,Carro,67,Buena,Regular,Turbia,SI,SI,Filtrar,Olla,Padre,85000,Aguas Residuales,SI,NO,"Ahorro Económico,Mejor Sabor",SI,SI,SI,"Lavado de manos,Cepillado de dientes",NO,Hepatitis,Visita al lugar sin novedad
1762000000164,primera_visita,1110000164,Valle del Cauca,Palmira,CoV-EL BOSQUE,Cra,37.4219983,5.0,01/11/2025,Christian Frank,Uesvalle,Finca,NA,Carlos Pérez,8800375,3278565542,CoV-EL BOSQUE,7,3,5,1,SI,Grifo,SI,Padre,22,SI,A pie,111,Mala,Regular,Turbia,NO,NO,Hervir,Tanque,Hijo,20000,"Animales,Aguas Residuales,Químicos",SI,SI,Mejor Salud,NO,NO,SI,"Lavado de manos,Cepillado de dientes",NO,Hepatitis,Se observan mejoras
1762000000165,primera_visita,1110000165,Valle del Cauca,Tuluá,CoV-BUENOS AIRES,Carrera,37.4219983,5.0,05/15/2025,Ana María,Uesvalle,Finca,NA,Carlos Pérez,5954608,3642964410,CoV-BUENOS AIRES,8,3,2,2,NO,Pozo,NO,Hijo,10,NO,Carro,105,Mala,Regular,Clara,NO,SI,"Hervir,Filtrar",Olla,Padre,25000,"Basuras,Animales",SI,NO,"Ahorro Económico,Mejor Sabor",NO,SI,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,Hepatitis,
1762000000166,primera_visita,1110000166,Valle del Cauca,Andalucía,CoV-EL JARDÍN,Cra,37.4219983,5.0,05/16/2025,Ana María,UESVALLE,Finca,NA,Carlos Pérez,5106504,3342434709,CoV-EL JARDÍN,8,1,3,1,SI,Grifo,NO,Hijo,18,NO,Moto,83,Regular,Mala,Clara,SI,NO,"Hervir,Filtrar",Tanque,Padre,65000,"Basuras,Animales",SI,SI,"Ahorro Económico,Mejor Sabor",SI,SI,NO,Solo consumo humano,NO,"Vómito,Cólera,Hepatitis",Se observan mejoras
1762000000167,primera_visita,1110000167,Valle del Cauca,Buga,CoV-BUENOS AIRES,Mz,37.4219983,5.0,07/27/2025,Ana María,UESVALLE,Vivienda,NA,Christian Frank,2512183,3358688601,CoV-BUENOS AIRES,7,2,1,0,NO,Pozo,NO,Padre,11,SI,Carro,46,Buena,Buena,Turbia,SI,SI,Filtrar,Tanque,Padre,45000,"Basuras,Animales",NO,NO,Mejor Salud,NO,SI,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,Hepatitis,
1762000000168,primera_visita,1110000168,Valle del Cauca,Tuluá,CoV-BUENOS AIRES,Cra,37.4219983,5.0,01/30/2025,Ana María,Uesvalle,Vivienda,NA,Christian Frank,2200903,3649650143,CoV-BUENOS AIRES,5,3,4,0,NO,Pozo,SI,Mama,13,NO,Carro,23,Regular,Mala,Clara,NO,SI,Hervir,Botellón,Hijo,65000,"Animales,Aguas Residuales,Químicos",NO,SI,"Ahorro Económico,Mejor Sabor",SI,NO,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,Hepatitis,
1762000000169,primera_visita,1110000169,Valle del Cauca,Andalucía,CoV-LA PLAYA,Mz,37.4219983,5.0,09/09/2025,Laura Gómez,Uesvalle,Vivienda,NA,Christian Frank,5182704,3150937279,CoV-LA PLAYA,7,3,4,1,SI,Pozo,SI,Mama,5,SI,Moto,14,Buena,Buena,Turbia,SI,NO,"Hervir,Filtrar",Tanque,Abuelo,65000,"Basuras,Animales",NO,NO,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,NO,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,Hepatitis,Sin observaciones
1762000000170,primera_visita,1110000170,Valle del Cauca,Bolívar,CoV-CAMPOALEGRE,Mz,37.4219983,5.0,02/15/2025,Carlos Pérez,Uesvalle,Comercio,NA,Laura Gómez,6447210,3740336554,CoV-CAMPOALEGRE,3,4,3,2,SI,Grifo,NO,Padre,16,SI,Bicicleta,114,Mala,Regular,Clara,NO,NO,Hervir,Botellón,Padre,30000,"Químicos,Metales Pesados",NO,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",SI,SI,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,"Vómito,Cólera,Hepatitis",Se observan mejoras
1762000000171,primera_visita,1110000171,Valle del Cauca,Tuluá,CoV-EL JARDÍN,Carrera,37.4219983,5.0,04/02/2025,María Fernanda,Uesvalle,Finca,NA,Carlos Pérez,7817185,3841896621,CoV-EL JARDÍN,6,3,4,0,SI,Grifo,SI,Mama,7,SI,Moto,110,Buena,Regular,Clara,SI,SI,"Hervir,Filtrar",Botellón,Abuelo,95000,"Animales,Aguas Residuales,Químicos",NO,NO,"Ahorro Económico,Mejor Sabor",SI,SI,NO,"Lavado de manos,Cepillado de dientes",NO,Hepatitis,Sin observaciones
1762000000172,primera_visita,1110000172,Valle del Cauca,Palmira,CoV-LA PLAYA,Carrera,37.4219983,5.0,07/25/2025,Laura Gómez,Uesvalle,Vivienda,NA,María Fernanda,2162937,3200885597,CoV-LA PLAYA,3,4,4,0,SI,Grifo,NO,Abuelo,23,SI,A pie,104,Buena,Buena,Turbia,NO,SI,Filtrar,Botellón,Hijo,55000,"Químicos,Metales Pesados",NO,NO,"Ahorro Económico,Mejor Sabor",NO,NO,NO,"Lavado de manos,Cepillado de dientes",NO,"Diarrea,Vómito",Se observan mejoras
1762000000173,primera_visita,1110000173,Valle del Cauca,Bolívar,CoV-EL JARDÍN,Calle,37.4219983,5.0,06/27/2025,Laura Gómez,UESVALLE,Comercio,NA,Christian Frank,7490198,3569778439,CoV-EL JARDÍN,2,3,2,2,NO,Grifo,NO,Abuelo,19,SI,Moto,5,Mala,Buena,Turbia,SI,SI,"Hervir,Filtrar",Tanque,Mama,95000,"Químicos,Metales Pesados",SI,NO,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,SI,SI,Solo consumo humano,SI,"Vómito,Cólera,Hepatitis",Visita al lugar presentaba fallas
1762000000174,primera_visita,1110000174,Valle del Cauca,Tuluá,CoV-CAMPOALEGRE,Call,37.4219983,5.0,05/31/2025,Ana María,Uesvalle,Vivienda,NA,Christian Frank,2382507,3534461367,CoV-CAMPOALEGRE,6,3,5,1,NO,Pozo,NO,Mama,5,SI,A pie,60,Buena,Regular,Turbia,NO,SI,"Hervir,Filtrar",Tanque,Hijo,25000,"Basuras,Animales",SI,NO,"Ahorro Económico,Mejor Sabor",SI,NO,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,"Vómito,Cólera,Hepatitis",Visita al lugar sin novedad
1762000000175,primera_visita,1110000175,Valle del Cauca,Andalucía,CoV-LA PLAYA,Carrera,37.4219983,5.0,09/14/2025,Ana María,Uesvalle,Comercio,NA,María Fernanda,5269061,3656778154,CoV-LA PLAYA,6,0,4,1,SI,Grifo,SI,Mama,2,NO,Carro,57,Mala,Mala,Clara,NO,NO,Filtrar,Olla,Hijo,40000,"Animales,Aguas Residuales,Químicos",SI,NO,"Ahorro Económico,Mejor Sabor",SI,SI,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,Hepatitis,Se observan mejoras
1762000000176,primera_visita,1110000176,Valle del Cauca,Bolívar,CoV-BUENOS AIRES,Calle,37.4219983,5.0,08/07/2025,Carlos Pérez,Uesvalle,Finca,NA,Carlos Pérez,8044944,3738413511,CoV-BUENOS AIRES,8,0,5,0,NO,Naciente,SI,Hijo,4,NO,Carro,1,Mala,Regular,Turbia,SI,NO,Filtrar,Tanque,Mama,25000,Aguas Residuales,NO,NO,"Ahorro Económico,Mejor Sabor",SI,SI,NO,Solo consumo humano,SI,Hepatitis,Visita al lugar sin novedad
1762000000177,primera_visita,1110000177,Valle del Cauca,Bolívar,CoV-BUENOS AIRES,Mz,37.4219983,5.0,07/22/2025,Ana María,Uesvalle,Comercio,NA,Carlos Pérez,7523736,3247720010,CoV-BUENOS AIRES,2,4,3,1,SI,Pozo,NO,Mama,16,SI,Bicicleta,66,Buena,Regular,Turbia,NO,NO,Filtrar,Botellón,Hijo,15000,"Químicos,Metales Pesados",NO,NO,Mejor Salud,NO,NO,SI,"Lavado de manos,Cepillado de dientes",SI,"Vómito,Cólera,Hepatitis",Visita al lugar sin novedad
1762000000178,primera_visita,1110000178,Valle del Cauca,Palmira,CoV-BUENOS AIRES,Mz,37.4219983,5.0,08/25/2025,Juan Esteban,UESVALLE,Vivienda,NA,María Fernanda,8061443,3445924010,CoV-BUENOS AIRES,5,1,1,2,NO,Naciente,SI,Padre,9,SI,A pie,30,Regular,Buena,Clara,NO,SI,"Hervir,Filtrar",Olla,Mama,15000,"Animales,Aguas Residuales,Químicos",SI,NO,Mejor Salud,NO,SI,SI,Solo consumo humano,NO,Hepatitis,Sin observaciones
1762000000179,primera_visita,1110000179,Valle del Cauca,Bolívar,CoV-EL JARDÍN,Cra,37.4219983,5.0,02/10/2025,Ana María,Uesvalle,Vivienda,NA,Ana María,3019286,3675696481,CoV-EL JARDÍN,7,1,3,2,SI,Pozo,SI,Padre,16,SI,Bicicleta,107,Regular,Buena,Turbia,NO,SI,Hervir,Tanque,Mama,75000,"Animales,Aguas Residuales,Químicos",SI,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",SI,NO,SI,"Lavado de manos,Cepillado de dientes",NO,"Vómito,Cólera,Hepatitis",Sin observaciones
1762000000180,primera_visita,1110000180,Valle del Cauca,Palmira,CoV-BUENOS AIRES,Mz,37.4219983,5.0,10/19/2025,Juan Esteban,Uesvalle,Finca,NA,Juan Esteban,3980600,3788156081,CoV-BUENOS AIRES,4,3,4,2,NO,Naciente,NO,Mama,3,SI,Carro,88,Mala,Regular,Clara,NO,NO,"Hervir,Filtrar",Botellón,Mama,25000,Aguas Residuales,SI,NO,"Ahorro Económico,Mejor Sabor",NO,SI,SI,Solo consumo humano,SI,"Vómito,Cólera,Hepatitis",Visita al lugar sin novedad
1762000000181,primera_visita,1110000181,Valle del Cauca,Andalucía,CoV-BUENOS AIRES,Calle,37.4219983,5.0,10/08/2025,Ana María,UESVALLE,Comercio,NA,María Fernanda,8511609,3534537360,CoV-BUENOS AIRES,2,4,3,1,SI,Pozo,NO,Mama,1,NO,Bicicleta,54,Buena,Buena,Clara,NO,SI,Filtrar,Olla,Padre,15000,"Químicos,Metales Pesados",NO,NO,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,SI,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,Hepatitis,Visita al lugar sin novedad
1762000000182,primera_visita,1110000182,Valle del Cauca,Tuluá,CoV-EL JARDÍN,Call,37.4219983,5.0,04/09/2025,Christian Frank,UESVALLE,Comercio,NA,Ana María,8704703,3899045970,CoV-EL JARDÍN,8,3,1,1,SI,Pozo,NO,Mama,13,SI,Bicicleta,65,Regular,Mala,Turbia,SI,SI,Filtrar,Tanque,Hijo,40000,"Animales,Aguas Residuales,Químicos",SI,SI,"Ahorro Económico,Mejor Sabor",SI,SI,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,"Vómito,Cólera,Hepatitis",Visita al lugar presentaba fallas
1762000000183,primera_visita,1110000183,Valle del Cauca,Tuluá,CoV-CAMPOALEGRE,Cra,37.4219983,5.0,11/15/2025,María Fernanda,UESVALLE,Finca,NA,Carlos Pérez,7904874,3941876951,CoV-CAMPOALEGRE,4,4,4,1,NO,Naciente,SI,Padre,21,NO,Moto,36,Mala,Mala,Turbia,NO,NO,Filtrar,Botellón,Hijo,55000,"Animales,Aguas Residuales,Químicos",NO,NO,"Ahorro Económico,Mejor Sabor",NO,NO,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,"Diarrea,Vómito",Sin observaciones
1762000000184,primera_visita,1110000184,Valle del Cauca,Bolívar,CoV-CAMPOALEGRE,Calle,37.4219983,5.0,10/07/2025,Carlos Pérez,UESVALLE,Finca,NA,Juan Esteban,5428182,3218494551,CoV-CAMPOALEGRE,8,3,2,2,NO,Grifo,SI,Mama,2,NO,Moto,119,Mala,Regular,Turbia,SI,SI,"Hervir,Filtrar",Tanque,Hijo,75000,"Animales,Aguas Residuales,Químicos",SI,NO,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,SI,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,"Diarrea,Vómito",Visita al lugar sin novedad
1762000000185,primera_visita,1110000185,Valle del Cauca,Bolívar,CoV-BUENOS AIRES,Cra,37.4219983,5.0,02/25/2025,Christian Frank,Uesvalle,Comercio,NA,Christian Frank,4103743,3391095566,CoV-BUENOS AIRES,8,1,3,2,NO,Pozo,NO,Hijo,1,NO,Moto,111,Buena,Regular,Turbia,SI,SI,Filtrar,Botellón,Padre,40000,"Químicos,Metales Pesados",SI,NO,Mejor Salud,NO,NO,NO,Solo consumo humano,SI,"Vómito,Cólera,Hepatitis",Visita al lugar presentaba fallas
1762000000186,primera_visita,1110000186,Valle del Cauca,Palmira,CoV-EL JARDÍN,Calle,37.4219983,5.0,07/18/2025,Juan Esteban,Uesvalle,Comercio,NA,María Fernanda,8429652,3930220286,CoV-EL JARDÍN,3,1,3,0,NO,Pozo,SI,Mama,24,NO,A pie,6,Mala,Regular,Clara,NO,SI,"Hervir,Filtrar",Tanque,Mama,30000,"Animales,Aguas Residuales,Químicos",SI,SI,"Ahorro Económico,Mejor Sabor",NO,SI,NO,"Lavado de manos,Cepillado de dientes",SI,"Diarrea,Vómito",Se observan mejoras
1762000000187,primera_visita,1110000187,Valle del Cauca,Tuluá,CoV-EL JARDÍN,Carrera,37.4219983,5.0,08/14/2025,María Fernanda,UESVALLE,Vivienda,NA,Juan Esteban,8779419,3369002691,CoV-EL JARDÍN,6,3,1,0,NO,Grifo,SI,Padre,6,SI,Moto,111,Mala,Mala,Turbia,SI,NO,Hervir,Olla,Padre,75000,Aguas Residuales,NO,SI,"Ahorro Económico,Mejor Sabor",SI,NO,NO,"Lavado de manos,Cepillado de dientes",SI,"Diarrea,Vómito",Visita al lugar presentaba fallas
1762000000188,primera_visita,1110000188,Valle del Cauca,Andalucía,CoV-EL JARDÍN,Calle,37.4219983,5.0,07/18/2025,Carlos Pérez,Uesvalle,Comercio,NA,Christian Frank,9872484,3168499810,CoV-EL JARDÍN,4,0,2,1,SI,Naciente,NO,Hijo,1,SI,Moto,57,Buena,Buena,Clara,NO,NO,Hervir,Botellón,Mama,70000,"Basuras,Animales",NO,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",NO,NO,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,"Vómito,Cólera,Hepatitis",Visita al lugar presentaba fallas
1762000000189,primera_visita,1110000189,Valle del Cauca,Andalucía,CoV-BUENOS AIRES,Mz,37.4219983,5.0,09/18/2025,Christian Frank,Uesvalle,Finca,NA,María Fernanda,5220431,3854192863,CoV-BUENOS AIRES,7,1,1,2,NO,Pozo,NO,Abuelo,23,NO,Bicicleta,109,Mala,Mala,Clara,SI,SI,"Hervir,Filtrar",Olla,Hijo,50000,"Basuras,Animales",NO,SI,Mejor Salud,SI,NO,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,"Vómito,Cólera,Hepatitis",Visita al lugar sin novedad
1762000000190,primera_visita,1110000190,Valle del Cauca,Andalucía,CoV-EL BOSQUE,Cra,37.4219983,5.0,04/04/2025,Ana María,UESVALLE,Vivienda,NA,Juan Esteban,2647670,3824980374,CoV-EL BOSQUE,7,2,5,1,SI,Naciente,NO,Hijo,23,SI,Moto,82,Regular,Buena,Clara,NO,NO,"Hervir,Filtrar",Olla,Hijo,60000,"Animales,Aguas Residuales,Químicos",NO,SI,"Mejor Salud,Mejor Sabor,Ahorro Económico",SI,NO,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,"Diarrea,Vómito",Sin observaciones
1762000000191,primera_visita,1110000191,Valle del Cauca,Bolívar,CoV-CAMPOALEGRE,Carrera,37.4219983,5.0,01/09/2025,Carlos Pérez,Uesvalle,Comercio,NA,Christian Frank,4496296,3293620797,CoV-CAMPOALEGRE,4,1,3,0,NO,Grifo,SI,Hijo,16,NO,Moto,53,Mala,Mala,Clara,NO,NO,Hervir,Tanque,Abuelo,50000,"Basuras,Animales",SI,SI,Mejor Salud,SI,NO,SI,"Lavado de manos,Cepillado de dientes",SI,Hepatitis,Visita al lugar sin novedad
1762000000192,primera_visita,1110000192,Valle del Cauca,Bolívar,CoV-BUENOS AIRES,Calle,37.4219983,5.0,03/29/2025,Carlos Pérez,UESVALLE,Finca,NA,Christian Frank,2497732,3869340741,CoV-BUENOS AIRES,3,3,2,0,NO,Grifo,NO,Hijo,22,SI,Bicicleta,82,Mala,Regular,Turbia,SI,SI,Filtrar,Botellón,Mama,20000,"Basuras,Animales",SI,NO,Mejor Salud,NO,NO,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",SI,"Diarrea,Vómito",Se observan mejoras
1762000000193,primera_visita,1110000193,Valle del Cauca,Andalucía,CoV-EL BOSQUE,Carrera,37.4219983,5.0,06/29/2025,María Fernanda,Uesvalle,Comercio,NA,Juan Esteban,2315472,3231663804,CoV-EL BOSQUE,6,2,4,1,NO,Grifo,NO,Mama,15,NO,Carro,63,Buena,Mala,Turbia,SI,NO,Hervir,Tanque,Mama,80000,"Químicos,Metales Pesados",NO,SI,Mejor Salud,SI,SI,SI,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,Hepatitis,
1762000000194,primera_visita,1110000194,Valle del Cauca,Andalucía,CoV-EL JARDÍN,Cra,37.4219983,5.0,07/16/2025,Christian Frank,UESVALLE,Finca,NA,Christian Frank,2317645,3541396313,CoV-EL JARDÍN,6,2,3,2,SI,Pozo,SI,Mama,5,SI,Carro,22,Mala,Buena,Turbia,SI,SI,Hervir,Botellón,Mama,90000,"Animales,Aguas Residuales,Químicos",NO,NO,"Ahorro Económico,Mejor Sabor",NO,NO,SI,Solo consumo humano,SI,"Diarrea,Vómito",Visita al lugar presentaba fallas
1762000000195,primera_visita,1110000195,Valle del Cauca,Palmira,CoV-EL JARDÍN,Call,37.4219983,5.0,10/16/2025,Christian Frank,Uesvalle,Comercio,NA,Juan Esteban,6983831,3217464331,CoV-EL JARDÍN,2,2,1,2,NO,Naciente,NO,Mama,17,NO,Carro,28,Mala,Regular,Clara,NO,NO,Filtrar,Olla,Mama,20000,Aguas Residuales,SI,SI,"Ahorro Económico,Mejor Sabor",NO,NO,SI,Solo consumo humano,SI,"Vómito,Cólera,Hepatitis",Se observan mejoras
1762000000196,primera_visita,1110000196,Valle del Cauca,Buga,CoV-CAMPOALEGRE,Carrera,37.4219983,5.0,08/28/2025,Laura Gómez,UESVALLE,Finca,NA,Carlos Pérez,5292852,3752990765,CoV-CAMPOALEGRE,7,0,5,2,NO,Pozo,NO,Abuelo,10,SI,Carro,87,Mala,Regular,Turbia,NO,SI,Hervir,Tanque,Mama,35000,Aguas Residuales,SI,NO,"Ahorro Económico,Mejor Sabor",NO,SI,NO,"Lavado de manos,Limpieza del hogar,Cepillado de dientes,Baño diario",NO,Hepatitis,Visita al lugar sin novedad
1762000000197,primera_visita,1110000197,Valle del Cauca,Andalucía,CoV-LA PLAYA,Call,37.4219983,5.0,07/29/2025,Laura Gómez,Uesvalle,Finca,NA,Christian Frank,9495779,3921358217,CoV-LA PLAYA,7,4,3,2,SI,Grifo,SI,Padre,9,NO,Bicicleta,33,Buena,Regular,Clara,SI,NO,"Hervir,Filtrar",Olla,Mama,45000,Aguas Residuales,SI,SI,Mejor Salud,SI,NO,SI,"Lavado de manos,Cepillado de dientes",NO,"Diarrea,Vómito",Visita al lugar presentaba fallas
1762000000198,primera_visita,1110000198,Valle del Cauca,Tuluá,CoV-LA PLAYA,Mz,37.4219983,5.0,10/10/2025,Carlos Pérez,UESVALLE,Comercio,NA,Laura Gómez,3050110,3228600184,CoV-LA PLAYA,8,0,3,0,SI,Pozo,SI,Mama,11,NO,Bicicleta,97,Buena,Mala,Turbia,SI,SI,Hervir,Tanque,Padre,60000,"Basuras,Animales",NO,SI,"Ahorro Económico,Mejor Sabor",NO,NO,SI,"Lavado de manos,Cepillado de dientes",NO,"Vómito,Cólera,Hepatitis",Se observan mejoras
1762000000199,primera_visita,1110000199,Valle del Cauca,Andalucía,CoV-EL JARDÍN,Call,37.4219983,5.0,06/03/2025,Christian Frank,Uesvalle,Comercio,NA,Ana María,3577301,3864838479,CoV-EL JARDÍN,6,1,3,1,SI,Naciente,NO,Abuelo,24,SI,Moto,54,Mala,Regular,Turbia,NO,NO,Hervir,Tanque,Padre,50000,"Basuras,Animales",NO,SI,Mejor Salud,SI,SI,SI,"Lavado de manos,Cepillado de dientes",NO,"Vómito,Cólera,Hepatitis",Sin observaciones
